t_seconds,increment_ρq_tot,increment_ρq_tag_tropo,increment_ρq_tag_strat,increment_ρq_tag_evap,increment_ρq_tag_evap_tropo,increment_ρq_tag_evap_strat,ledger_n10_q_tag_led_rescale,ledger_n10_q_tag_led_empty,ledger_n10_q_tag_led_repair,ledger_n10_q_tag_led_repairnet,ledger_n10_q_tag_inc_left,ledger_n10_q_tag_inc_moved,ledger_n10_q_tag_led_fix_tropo,ledger_n10_q_tag_led_fix_strat,ledger_n10_q_tag_led_fix_evap,ledger_n10_q_tag_led_fix_evap_tropo,ledger_n10_q_tag_led_fix_evap_strat,ledger_n10_q_tag_led_inc_tropo,ledger_n10_q_tag_led_inc_strat,ledger_n10_q_tag_led_inc_evap,ledger_n10_q_tag_led_inc_evap_tropo,ledger_n10_q_tag_led_inc_evap_strat,error_n1_ρq_tot,error_n1_ρq_tag_tropo,error_n1_ρq_tag_strat,error_n1_ρq_tag_evap,error_n1_ρq_tag_evap_tropo,error_n1_ρq_tag_evap_strat,ledger_n1_q_tag_led_rescale,ledger_n1_q_tag_led_empty,ledger_n1_q_tag_led_repair,ledger_n1_q_tag_led_repairnet,ledger_n1_q_tag_inc_left,ledger_n1_q_tag_inc_moved,ledger_n1_q_tag_led_fix_tropo,ledger_n1_q_tag_led_fix_strat,ledger_n1_q_tag_led_fix_evap,ledger_n1_q_tag_led_fix_evap_tropo,ledger_n1_q_tag_led_fix_evap_strat,ledger_n1_q_tag_led_inc_tropo,ledger_n1_q_tag_led_inc_strat,ledger_n1_q_tag_led_inc_evap,ledger_n1_q_tag_led_inc_evap_tropo,ledger_n1_q_tag_led_inc_evap_strat,error_n2_ρq_tot,error_n2_ρq_tag_tropo,error_n2_ρq_tag_strat,error_n2_ρq_tag_evap,error_n2_ρq_tag_evap_tropo,error_n2_ρq_tag_evap_strat,ledger_n2_q_tag_led_rescale,ledger_n2_q_tag_led_empty,ledger_n2_q_tag_led_repair,ledger_n2_q_tag_led_repairnet,ledger_n2_q_tag_inc_left,ledger_n2_q_tag_inc_moved,ledger_n2_q_tag_led_fix_tropo,ledger_n2_q_tag_led_fix_strat,ledger_n2_q_tag_led_fix_evap,ledger_n2_q_tag_led_fix_evap_tropo,ledger_n2_q_tag_led_fix_evap_strat,ledger_n2_q_tag_led_inc_tropo,ledger_n2_q_tag_led_inc_strat,ledger_n2_q_tag_led_inc_evap,ledger_n2_q_tag_led_inc_evap_tropo,ledger_n2_q_tag_led_inc_evap_strat,error_n3_ρq_tot,error_n3_ρq_tag_tropo,error_n3_ρq_tag_strat,error_n3_ρq_tag_evap,error_n3_ρq_tag_evap_tropo,error_n3_ρq_tag_evap_strat,ledger_n3_q_tag_led_rescale,ledger_n3_q_tag_led_empty,ledger_n3_q_tag_led_repair,ledger_n3_q_tag_led_repairnet,ledger_n3_q_tag_inc_left,ledger_n3_q_tag_inc_moved,ledger_n3_q_tag_led_fix_tropo,ledger_n3_q_tag_led_fix_strat,ledger_n3_q_tag_led_fix_evap,ledger_n3_q_tag_led_fix_evap_tropo,ledger_n3_q_tag_led_fix_evap_strat,ledger_n3_q_tag_led_inc_tropo,ledger_n3_q_tag_led_inc_strat,ledger_n3_q_tag_led_inc_evap,ledger_n3_q_tag_led_inc_evap_tropo,ledger_n3_q_tag_led_inc_evap_strat,error_n4_ρq_tot,error_n4_ρq_tag_tropo,error_n4_ρq_tag_strat,error_n4_ρq_tag_evap,error_n4_ρq_tag_evap_tropo,error_n4_ρq_tag_evap_strat,ledger_n4_q_tag_led_rescale,ledger_n4_q_tag_led_empty,ledger_n4_q_tag_led_repair,ledger_n4_q_tag_led_repairnet,ledger_n4_q_tag_inc_left,ledger_n4_q_tag_inc_moved,ledger_n4_q_tag_led_fix_tropo,ledger_n4_q_tag_led_fix_strat,ledger_n4_q_tag_led_fix_evap,ledger_n4_q_tag_led_fix_evap_tropo,ledger_n4_q_tag_led_fix_evap_strat,ledger_n4_q_tag_led_inc_tropo,ledger_n4_q_tag_led_inc_strat,ledger_n4_q_tag_led_inc_evap,ledger_n4_q_tag_led_inc_evap_tropo,ledger_n4_q_tag_led_inc_evap_strat
1320.0,0.0007536218973618371,0.0006868975430110214,0.00017165048373006086,0.00036842893148406205,0.0003684287867702625,1.4471380007352202e-10,0.0,0.0,0.0,0.0,1.62922758556494e-17,2.1618938571776636e-5,0.0,0.0,0.0,0.0,0.0,2.1104950650990823e-5,5.799227964976474e-6,5.3839836495835126e-8,5.3839815348290354e-8,2.1147544801286696e-14,1.3606620624883724e-5,1.3863408955953133e-5,1.7802089030806995e-6,0.00010600554834516634,0.00010600550670765053,4.16375165438659e-11,0.0,0.0,0.0,0.0,7.301009389834556e-12,0.00010013728942678467,0.0,0.0,0.0,0.0,0.0,9.97250060014117e-5,5.83396530862175e-6,4.4652931080199557e-7,4.4652913541144424e-7,1.7539055130680687e-13,9.494245445380682e-7,1.0718677199605453e-6,2.0246083638431011e-7,6.36532996892514e-5,6.365327468711355e-5,2.5002137720687384e-11,0.0,0.0,0.0,0.0,1.1030998180979777e-13,2.3803020431783394e-5,0.0,0.0,0.0,0.0,0.0,2.3287362502013656e-5,5.8002864934183515e-6,8.036566215240863e-8,8.03656305858856e-8,3.156652307041466e-14,1.742536840927504e-7,1.8758919216061667e-7,3.129801934307633e-8,6.39121401403694e-5,6.391211503656248e-5,2.510380667796275e-11,0.0,0.0,0.0,0.0,8.59435513776373e-15,2.1782067047587984e-5,0.0,0.0,0.0,0.0,0.0,2.1267568217279135e-5,5.799586756174199e-6,6.154493108690661e-8,6.154490691290702e-8,2.4173999628567612e-14,4.9750095349344187e-8,4.5345365515130135e-8,9.153778538211308e-9,4.501556509652611e-5,4.501554741503346e-5,1.7681492768048594e-11,0.0,0.0,0.0,0.0,1.494874303704172e-16,2.164900591833296e-5,0.0,0.0,0.0,0.0,0.0,2.1134919787248256e-5,5.799343566763623e-6,5.841461152188444e-8,5.841458857743112e-8,2.2944453300937666e-14
1440.0,0.0006354061963585989,0.0005935346223387264,0.0002051874259753553,0.00033454531322864756,0.00033454518182386543,1.3140478240699337e-10,0.0,0.0,0.0,0.0,3.528562524613603e-17,1.7922197231191146e-5,0.0,0.0,0.0,0.0,0.0,1.7441629859963974e-5,5.5974863869156415e-6,6.487812853035962e-8,6.487810304712599e-8,2.548323358718869e-14,6.059556720547799e-6,5.627410597380531e-6,2.487017185077432e-6,0.00012241488112764345,0.00012241483304476736,4.8082876016744226e-11,0.0,0.0,0.0,0.0,1.0077731268362096e-11,7.011439365342286e-5,0.0,0.0,0.0,0.0,0.0,6.971934086716512e-5,5.641167117193955e-6,3.5600184470891796e-7,3.5600170487630614e-7,1.3983261187847274e-13,3.8008479400766446e-7,5.072681121033285e-7,2.2589636990056415e-7,3.70377385127496e-5,3.7037723964836815e-5,1.4547912577656286e-11,0.0,0.0,0.0,0.0,1.6249089698805302e-13,1.9334786313990856e-5,0.0,0.0,0.0,0.0,0.0,1.886421199432089e-5,5.597728876189729e-6,8.806999556520623e-8,8.806996097252733e-8,3.4592678917373596e-14,9.541130881196569e-8,9.420259854010439e-8,1.967107232811184e-8,2.129319650959365e-5,2.1293188145919455e-5,8.363673748973201e-12,0.0,0.0,0.0,0.0,1.1168613397252241e-14,1.8049982236710905e-5,0.0,0.0,0.0,0.0,0.0,1.758272996211212e-5,5.597550747726886e-6,7.111417258318512e-8,7.111414465051943e-8,2.7932665635522044e-14,3.6815161092405846e-8,3.277026319025022e-8,6.7705391081630536e-9,1.5070440667770198e-5,1.507043474830924e-5,5.9194611265483486e-12,0.0,0.0,0.0,0.0,2.1126923924166022e-16,1.7957986011482248e-5,0.0,0.0,0.0,0.0,0.0,1.748086683851377e-5,5.597519616437003e-6,6.391419055879151e-8,6.391416545417948e-8,2.5104612054023862e-14
1560.0,0.0005673615361232189,0.000565845958081071,0.0002521910035461537,0.00036944173951343235,0.0003694415944018153,1.4511161709099842e-10,0.0,0.0,0.0,0.0,1.57780726608546e-17,1.920646001477855e-5,0.0,0.0,0.0,0.0,0.0,1.8456488767597885e-5,6.169972169773096e-6,1.031341505030977e-7,1.0313410999342671e-7,4.0509671095966657e-14,4.9587492034919994e-6,6.57852410747819e-6,4.457896708665311e-6,0.000110362766982302,0.00011036272363333023,4.3348971896167054e-11,0.0,0.0,0.0,0.0,1.4438563968583497e-11,6.127822788417166e-5,0.0,0.0,0.0,0.0,0.0,6.055320784885474e-5,6.166655198673402e-6,4.4914081280076133e-7,4.4914063638444823e-7,1.764163132539447e-13,2.957164860857217e-7,4.710639839553395e-7,3.460759449488078e-7,2.6139102492026654e-5,2.6139092224948715e-5,1.0267078746762978e-11,0.0,0.0,0.0,0.0,2.2374148105929085e-13,1.9466425659990555e-5,0.0,0.0,0.0,0.0,0.0,1.872290306534315e-5,6.170184400153725e-6,1.1494856841687357e-7,1.149485232666622e-7,4.515021141692445e-14,8.728500061486524e-8,9.433923815068213e-8,3.019721070973788e-8,9.061436965091637e-6,9.061433405883912e-6,3.559207394660988e-12,0.0,0.0,0.0,0.0,1.5322883645623843e-14,1.925862449362045e-5,0.0,0.0,0.0,0.0,0.0,1.85159203287712e-5,6.170058882809857e-6,1.0232206639215898e-7,1.0232202620146336e-7,4.019069566371736e-14,3.2494716946732116e-8,3.019961822123902e-8,6.120677408174932e-9,4.834122071453597e-6,4.834120172677268e-6,1.8987764401708956e-12,0.0,0.0,0.0,0.0,3.024781430993761e-16,1.9219012167062222e-5,0.0,0.0,0.0,0.0,0.0,1.8472491776569003e-5,6.170005044944697e-6,1.0311662656824206e-7,1.0311658606545417e-7,4.0502787936180604e-14
1680.0,0.00047477991890656915,0.0006057710068677067,0.00048111779934952205,0.00029041448797544663,0.00029041437390464283,1.140708032402471e-10,0.0,0.0,0.0,0.0,1.0409199638016868e-17,1.8854312452225215e-5,0.0,0.0,0.0,0.0,0.0,1.758346356659019e-5,6.5219375285792316e-6,1.0868435322457491e-7,1.0868431053486095e-7,4.268971413375972e-14,3.7718926023844364e-6,1.569247727577829e-5,1.5444139033935206e-5,0.0001349230393415881,0.00013492298634567988,5.299590795419145e-11,0.0,0.0,0.0,0.0,2.07583786192643e-11,4.563206652588874e-5,0.0,0.0,0.0,0.0,0.0,4.418128034064578e-5,6.510021740045261e-6,3.895776080564893e-7,3.895774550357813e-7,1.5302070838550985e-13,2.9460971427610477e-7,1.610245452272616e-6,1.500178663934657e-6,2.1705721184052062e-5,2.1705712658344717e-5,8.525707748378753e-12,0.0,0.0,0.0,0.0,3.4843611424088587e-13,1.9047617906489863e-5,0.0,0.0,0.0,0.0,0.0,1.7755489024596288e-5,6.521930718889585e-6,1.1584116072525487e-7,1.1584111522444571e-7,4.550080935813922e-14,8.276664803562664e-8,1.9536966551861433e-7,1.6207448963562152e-7,7.661400593922819e-6,7.6613975846308e-6,3.0092924281656882e-12,0.0,0.0,0.0,0.0,2.2861915086483644e-14,1.8884734618933e-5,0.0,0.0,0.0,0.0,0.0,1.7595800160709647e-5,6.521928262525207e-6,1.0781312199177366e-7,1.078130796442672e-7,4.234750652825613e-14,3.0299449230858366e-8,3.249828259201287e-8,1.62137066576582e-8,1.4280598562757067e-6,1.428059295352782e-6,5.609222047291431e-13,0.0,0.0,0.0,0.0,3.2961414752346155e-16,1.8862523250029077e-5,0.0,0.0,0.0,0.0,0.0,1.7584744962094426e-5,6.5219269740802005e-6,1.0832856921378073e-7,1.0832852666381381e-7,4.254996708403691e-14
1800.0,0.0004195346552127309,0.0008382346783039616,0.0007236731874263949,0.00025096570090841043,0.0002509656023325463,9.857586406224454e-11,0.0,0.0,0.0,0.0,1.7155148447358958e-17,1.8951977227528176e-5,0.0,0.0,0.0,0.0,0.0,1.6637213807688697e-5,6.309424507958042e-6,1.1156128997785697e-7,1.1156124615812179e-7,4.381973518954812e-14,4.001835109523205e-6,2.2270969319264725e-5,2.296958371997265e-5,5.128603226253701e-5,5.128601211809132e-5,2.0144445740212017e-11,0.0,0.0,0.0,0.0,3.0934963779267616e-11,4.601114032603186e-5,0.0,0.0,0.0,0.0,0.0,4.199130252730506e-5,6.30454575579229e-6,3.3591545824221627e-7,3.3591532629926007e-7,1.319429564607155e-13,3.627137517775783e-7,2.18260610053175e-6,1.945921308581269e-6,2.8206654457405828e-6,2.8206643378219803e-6,1.1079184627138178e-12,0.0,0.0,0.0,0.0,5.302867703508301e-13,1.9028646462774826e-5,0.0,0.0,0.0,0.0,0.0,1.6721114019553837e-5,6.3099383037437e-6,1.2233327705960797e-7,1.2233322900878492e-7,4.805082306493262e-14,7.178718443041215e-8,1.8067000053097964e-7,1.4303124015327207e-7,3.200679265729974e-7,3.2006780085444236e-7,1.2571826471245113e-13,0.0,0.0,0.0,0.0,3.090144568588211e-14,1.897125170705887e-5,0.0,0.0,0.0,0.0,0.0,1.6657074459912574e-5,6.3097020672375604e-6,1.1200134206054211e-7,1.120012980679606e-7,4.3992581575034546e-14,2.4089188494641478e-8,2.992744467459188e-8,1.493620909112563e-8,5.274738711841359e-8,5.274736639990855e-8,2.0718445761345495e-14,0.0,0.0,0.0,0.0,3.2833156005676457e-16,1.8957196700187874e-5,0.0,0.0,0.0,0.0,0.0,1.6642540648535744e-5,6.3095255731100235e-6,1.1153697839816123e-7,1.1153693458797539e-7,4.381018593653648e-14
1920.0,0.0003873735997036074,0.0009327293787164314,0.0009740423385404072,0.00024294727230557864,0.0002429471768792432,9.542633595906382e-11,0.0,0.0,0.0,0.0,7.557562524061465e-18,1.9569523084200177e-5,0.0,0.0,0.0,0.0,0.0,1.5977386942563358e-5,6.9266701730113776e-6,1.1579804026202054e-7,1.1579799477814838e-7,4.548387223523073e-14,2.7591712375746487e-6,2.000229958099089e-5,2.0000257731908987e-5,3.732933485763705e-5,3.732932019518883e-5,1.4662447597982e-11,0.0,0.0,0.0,0.0,4.5804136157451615e-11,3.3275544432672734e-5,0.0,0.0,0.0,0.0,0.0,2.9123301257259694e-5,8.163731506998438e-6,2.427061842859167e-7,2.427060889542769e-7,9.533163991188584e-14,3.220830316198568e-7,1.3708463906321856e-6,1.193442586090287e-6,3.6087611095313255e-6,3.608759692059984e-6,1.4174715639575487e-12,0.0,0.0,0.0,0.0,7.061230990527163e-13,1.9811496387939413e-5,0.0,0.0,0.0,0.0,0.0,1.6200931523216467e-5,6.926970316524448e-6,1.2662178233516655e-7,1.266217325998779e-7,4.9735288757031176e-14,5.617452041332613e-8,9.242200896885195e-8,5.6858056045183977e-8,8.151553730936467e-7,8.151550529127038e-7,3.201817816414209e-13,0.0,0.0,0.0,0.0,3.666005704152519e-14,1.959526042725789e-5,0.0,0.0,0.0,0.0,0.0,1.5990960952624055e-5,6.9268027025732365e-6,1.1629166340787695e-7,1.1629161773011636e-7,4.567776059506551e-14,1.70653867903256e-8,1.7441144262346443e-8,7.3957261454920246e-9,2.0796895939444436e-7,2.0796887770632715e-7,8.168733733784082e-14,0.0,0.0,0.0,0.0,1.5581039749268072e-16,1.9574287032202022e-5,0.0,0.0,0.0,0.0,0.0,1.597764984530859e-5,6.926715820748476e-6,1.157796213242467e-7,1.1577957584760922e-7,4.5476637530649204e-14
2040.0,0.00046744406266336887,0.0018679109132164482,0.0016869429269956914,0.00022848571387943447,0.00022848562413339889,8.974603537462605e-11,0.0,0.0,0.0,0.0,1.07732882113526e-17,2.2239232995165935e-5,0.0,0.0,0.0,0.0,0.0,1.446831994956546e-5,9.173555756450797e-6,1.073944285061525e-7,1.0739438632310298e-7,4.2183049504953996e-14,2.038346489556444e-6,3.500602492114098e-5,3.4439995808413065e-5,4.6820019131936665e-5,4.6820000741679344e-5,1.8390257412210447e-11,0.0,0.0,0.0,0.0,6.602725415611609e-11,3.806353860238075e-5,0.0,0.0,0.0,0.0,0.0,2.4907511306200427e-5,1.949241864556685e-5,2.02729424615838e-7,2.027293449865177e-7,7.962932038127854e-14,2.428264555287031e-7,1.908698462276564e-6,1.7536989486742452e-6,2.6961435758110426e-6,2.6961425168029868e-6,1.0590079905718846e-12,0.0,0.0,0.0,0.0,8.213959072265841e-13,2.2512623930041236e-5,0.0,0.0,0.0,0.0,0.0,1.4698911724296541e-5,9.173399990542595e-6,1.1758071982535195e-7,1.1758067364126783e-7,4.61840841672415e-14,3.906984637506647e-8,1.1860385788177697e-7,9.323304903495492e-8,8.382523833886842e-7,8.382520541346863e-7,3.2925396855288984e-13,0.0,0.0,0.0,0.0,3.989307213202754e-14,2.2252015783285533e-5,0.0,0.0,0.0,0.0,0.0,1.4474915803853876e-5,9.17274034601207e-6,1.0837524207113534e-7,1.0837519950283585e-7,4.2568299538333814e-14,1.1625252977279232e-8,1.2768281464873096e-8,5.676605937289974e-9,3.294545595016629e-7,3.2945443009667166e-7,1.2940520459400697e-13,0.0,0.0,0.0,0.0,1.0520756733884699e-16,2.2239082952137653e-5,0.0,0.0,0.0,0.0,0.0,1.4466354383789414e-5,9.173316224608665e-6,1.0733522271936658e-7,1.0733518055957238e-7,4.2159794288927336e-14
2160.0,0.0013806155437943992,0.005780355287770097,0.004583227232193144,0.00034333231093401596,0.00034333217607782193,1.3485619384761777e-10,0.0,0.0,0.0,0.0,1.7061374112460576e-17,5.6977887187156666e-5,0.0,0.0,0.0,0.0,0.0,3.5942995353219526e-5,2.272376715466437e-5,4.2818076614496946e-7,4.281805979614731e-7,1.6818349617017242e-13,9.454728260473947e-6,0.0006156390300527448,0.0006067899438783145,4.5569155308280244e-5,4.556913740934535e-5,1.7898935363839855e-11,0.0,0.0,0.0,0.0,9.163677259254932e-11,0.00015383604816850526,0.0,0.0,0.0,0.0,0.0,9.700749020046784e-5,5.693324491339086e-5,1.528232888556844e-6,1.528232288288054e-6,6.002687894502735e-13,3.8121549384827896e-7,9.169976846495999e-5,9.140619766112848e-5,1.617416651295862e-5,1.6174160159968788e-5,6.352989407438416e-12,0.0,0.0,0.0,0.0,8.680652665212589e-13,5.648693630398875e-5,0.0,0.0,0.0,0.0,0.0,3.569120702961525e-5,2.2517715890426476e-5,4.554800182607159e-7,4.554798393544501e-7,1.7890626567940056e-13,1.6981149800763054e-7,1.3901296890609568e-5,1.3900556852057166e-5,9.706600155401823e-7,9.70659634277757e-7,3.812618592747117e-13,0.0,0.0,0.0,0.0,4.230777551913915e-14,5.703163191068917e-5,0.0,0.0,0.0,0.0,0.0,3.59947200374024e-5,2.2721608992004694e-5,4.2790572267835805e-7,4.2790555460289533e-7,1.6807546289200837e-13,1.5928842655651976e-7,2.4725696821747177e-6,2.3977063238479428e-6,1.3772493631914262e-7,1.3772488222262296e-7,5.40964544216896e-14,0.0,0.0,0.0,0.0,1.295313445659388e-16,5.69943909486007e-5,0.0,0.0,0.0,0.0,0.0,3.594817030698726e-5,2.273223754789363e-5,4.283191597100442e-7,4.283189914721887e-7,1.6823785525274234e-13
2280.0,0.0016430646211254797,0.005873643670239411,0.004407315407065455,0.00038667784694389244,0.00038667769506217067,1.5188172223635207e-10,0.0,0.0,0.0,0.0,1.53561015728179e-17,7.727350335792766e-5,0.0,0.0,0.0,0.0,0.0,6.059706116060888e-5,1.8035322120907086e-5,1.2079937861229638e-6,1.2079933116396754e-6,4.744832892218656e-13,2.313670524457063e-5,0.0008354390121855114,0.0008132481987136782,9.789605845002603e-5,9.789601999780455e-5,3.845222082168602e-11,0.0,0.0,0.0,0.0,1.240055500393722e-10,0.0003884002713452348,0.0,0.0,0.0,0.0,0.0,0.0003013708241665531,8.910033934547309e-5,7.396617777540458e-6,7.3966148722510675e-6,2.9052893918173505e-12,6.208188008229379e-7,0.00019528925922932943,0.00019488469781314075,2.2116682487579536e-5,2.2116673800452414e-5,8.687127677256062e-12,0.0,0.0,0.0,0.0,8.32749232379322e-13,7.324202971750427e-5,0.0,0.0,0.0,0.0,0.0,5.734468483609268e-5,1.726382841326974e-5,1.1114142983927387e-6,1.1114138618445385e-6,4.365481992106201e-13,5.0377782072254934e-8,3.9981657697330566e-5,3.994492686945389e-5,5.036246159371881e-6,5.036244181203419e-6,1.9781679926512312e-12,0.0,0.0,0.0,0.0,4.324986958254586e-14,7.742392196896982e-5,0.0,0.0,0.0,0.0,0.0,6.078325457652015e-5,1.8006304625381923e-5,1.2185336944109032e-6,1.2185332157876832e-6,4.78623219749662e-13,1.8777650832683956e-8,8.56311572405387e-6,8.548292831386818e-6,1.181266508029634e-6,1.1812660440443797e-6,4.639851832152791e-13,0.0,0.0,0.0,0.0,3.334991301950638e-16,7.725105593528643e-5,0.0,0.0,0.0,0.0,0.0,6.0571605667791514e-5,1.803822229047466e-5,1.2060287747550167e-6,1.206028301043557e-6,4.73711459873129e-13
2400.0,0.0008931106715468931,0.003502880582021624,0.0029485632024207624,0.0002510842932831146,0.0002510841946606691,9.862244551048787e-11,0.0,0.0,0.0,0.0,1.7429548772997103e-17,5.174563702405893e-5,0.0,0.0,0.0,0.0,0.0,4.8212117629979716e-5,1.9100312955341922e-5,1.1151627494235446e-6,1.1151623114030061e-6,4.380205390479731e-13,1.6776841602662157e-5,0.0004077075270091049,0.00039167856355975075,8.273536316615664e-5,8.273533066884796e-5,3.2497308927421824e-11,0.0,0.0,2.5870203058674687e-5,0.0,1.6601020762193337e-10,0.000265207915495007,2.5870203058674796e-5,2.587020305867458e-5,0.0,0.0,0.0,0.0002471851665484781,2.0256867632889346e-5,7.072989601911286e-6,7.072986823738579e-6,2.778172710406067e-12,5.499819580273395e-7,0.00010097504489560721,0.00010068778610428295,2.008848489193585e-5,2.008847700145594e-5,7.8904796502315e-12,0.0,0.0,0.0,0.0,5.214237096236671e-13,4.830547646493069e-5,0.0,0.0,0.0,0.0,0.0,4.4955942926852585e-5,1.877991688916119e-5,1.0116208386700426e-6,1.0116204413193375e-6,3.9735070535262195e-13,5.594880910560901e-8,2.0935338525080108e-5,2.0899559220693344e-5,4.973292562299763e-6,4.973290608859071e-6,1.953440688463091e-12,0.0,0.0,0.0,0.0,3.760241169149894e-14,5.2096582859170756e-5,0.0,0.0,0.0,0.0,0.0,4.8556539172671734e-5,1.9208202490782066e-5,1.1282186776669643e-6,1.1282182345182375e-6,4.4314872749392936e-13,2.070070048232689e-8,4.7720456385983135e-6,4.757888405024348e-6,1.2749707035872867e-6,1.274970202795763e-6,5.007908981396365e-13,0.0,0.0,0.0,0.0,9.733163984943446e-16,5.1781605948404894e-5,0.0,0.0,0.0,0.0,0.0,4.8240376267856315e-5,1.9083650349933276e-5,1.1149023389227805e-6,1.1149019010045275e-6,4.3791825339686284e-13
2520.0,0.0009519033701546175,0.003436233708460809,0.0026803836460953475,0.000207289955135062,0.000207289873714428,8.142063383521862e-11,0.0,0.0,0.0007514652396056373,0.0,2.5694589352361665e-17,4.537728930392359e-5,0.0007514652396056372,0.0007514652396056374,0.0,0.0,0.0,2.8908688646587544e-5,2.4942224210312198e-5,6.879188233663985e-7,6.879185531613781e-7,2.7020502073617396e-13,1.193920746555199e-5,8.47048149426918e-5,8.07290962505504e-5,7.141163336536331e-5,7.141160531585862e-5,2.8049504125887836e-11,0.0,0.0,0.0007639121968446308,0.0,2.1629625305829635e-10,0.00017715629130144072,0.0007639121968446311,0.0007639121968446305,0.0,0.0,0.0,0.00017581324496897708,2.5055595609047234e-5,5.296755910804684e-6,5.296753830312057e-6,2.0804926280540817e-12,4.3695104948345e-7,5.072086763058292e-6,4.85290461061792e-6,1.91782225421464e-5,1.9178215009206265e-5,7.532941160593975e-12,0.0,0.0,0.0007544134497971152,0.0,2.963028929440209e-13,4.556927264583407e-5,0.0007544134497971151,0.0007544134497971154,0.0,0.0,0.0,2.669029250806143e-5,2.4922296088650932e-5,6.142157631895373e-7,6.14215521934061e-7,2.4125547577976085e-13,6.533887653668857e-8,5.156259957076994e-7,4.744100520054421e-7,5.140539258545274e-6,5.140537239411976e-6,2.0191328827913084e-12,0.0,0.0,0.0007512497298867767,0.0,3.657434847537999e-14,4.543237532136039e-5,0.0007512497298867767,0.0007512497298867767,0.0,0.0,0.0,2.9147559036799333e-5,2.495349741217412e-5,6.964208676269342e-7,6.964205940824279e-7,2.735445063959436e-13,2.63127753071489e-8,9.37331475742867e-8,7.369338175058983e-8,1.4271957115593525e-6,1.4271951509765945e-6,5.605827806098763e-13,0.0,0.0,0.0007514017459340162,0.0,2.6205696000213998e-15,4.539437516683339e-5,0.0007514017459340164,0.000751401745934016,0.0,0.0,0.0,2.8978101103963356e-5,2.4952537303991197e-5,6.895806293248309e-7,6.89580358467076e-7,2.7085775518420124e-13
2640.0,0.0008710222067217733,0.002799359291897163,0.002133397580875913,0.000221804369305663,0.0002218042821839679,8.712169542668476e-11,0.0,0.0,0.0008606503320130226,0.0,2.2091286157897875e-17,4.313722575202013e-5,0.0008606503320130222,0.0008606503320130229,0.0,0.0,0.0,2.5194024481962007e-5,2.0875510264467567e-5,4.0654494549100375e-7,4.0654478580575976e-7,1.5968524438540464e-13,7.534873410704884e-6,8.216811044229423e-5,7.812999014467526e-5,6.25833096206652e-5,6.258328503880469e-5,2.458186038730214e-11,0.0,0.0,0.0008637358794663287,0.0,2.7528283204494727e-10,9.912042143354554e-5,0.0008637358794663288,0.0008637358794663288,0.0,0.0,0.0,9.798459343194e-5,2.7745245536255725e-5,3.018504963723423e-6,3.0185037780963287e-6,1.1856270952491724e-12,4.55608290044103e-7,2.82872374719581e-6,2.643945182379486e-6,1.734537803183457e-5,1.7345371218809212e-5,6.813025129670335e-12,0.0,0.0,0.0008613634780946061,0.0,9.080686286600641e-13,4.3076768255375067e-5,0.000861363478094606,0.0008613634780946062,0.0,0.0,0.0,2.5487123625058505e-5,2.082548745593549e-5,3.7531660636033213e-7,3.753164589411487e-7,1.4741918371698608e-13,5.9535691652231465e-8,2.535326441508684e-7,2.1125101627974128e-7,4.754328852313687e-6,4.754326984878868e-6,1.8674347648161503e-12,0.0,0.0,0.0008605428742730555,0.0,6.949181196948928e-14,4.3203717402854685e-5,0.0008605428742730556,0.0008605428742730558,0.0,0.0,0.0,2.5269072235555043e-5,2.0882007538745447e-5,4.123501628598212e-7,4.1235000089436765e-7,1.6196545365754396e-13,2.1429066754136833e-8,4.292429389140726e-8,2.351010656243675e-8,1.3562424739427337e-6,1.3562419412287654e-6,5.327133280081731e-13,0.0,0.0,0.0008606321893091261,0.0,5.5346735745088984e-15,4.3160936229739066e-5,0.0008606321893091257,0.0008606321893091264,0.0,0.0,0.0,2.5216425095235322e-5,2.0884512564087506e-5,4.0773200762177183e-7,4.0773184747026575e-7,1.6015150600925418e-13
