t_seconds,error_n1_ρq_tot,increment_ρq_tot,error_n1_ρq_tag_pbl,increment_ρq_tag_pbl,error_n1_ρq_tag_free,increment_ρq_tag_free,error_n1_ρq_tag_evap,increment_ρq_tag_evap,error_n2_ρq_tot,increment_ρq_tot,error_n2_ρq_tag_pbl,increment_ρq_tag_pbl,error_n2_ρq_tag_free,increment_ρq_tag_free,error_n2_ρq_tag_evap,increment_ρq_tag_evap
13320.0,7.028984192390454e-7,0.00037379145662210254,1.278768187567869e-5,0.0012255998935003184,1.2462871617593538e-5,0.0008800560298460799,3.6916912468244912e-6,0.00010894685421949089,1.24422559675208e-7,0.00037379145662210254,2.8000356009420903e-7,0.0012255998935003184,1.8006857182517643e-7,0.0008800560298460799,4.184433714714919e-8,0.00010894685421949089
13380.0,5.54919092107974e-7,0.00035380409350427126,1.003386529911272e-5,0.001154650798740523,1.0086240753355994e-5,0.0008345417718803412,3.3346021457153293e-6,0.000105270231650415,9.934486758959363e-8,0.00035380409350427126,2.6846824937756385e-7,0.001154650798740523,1.8876847985334194e-7,0.0008345417718803412,3.8862192405812316e-8,0.000105270231650415
13440.0,5.817950627843097e-7,0.00036865926467723046,1.3286606798359797e-5,0.0011995258344354933,1.3426051097492448e-5,0.0008619014039732482,3.5620591254213112e-6,0.00010814305499857072,9.780212870148874e-8,0.00036865926467723046,2.52899997149088e-7,0.0011995258344354933,1.9966213165268577e-7,0.0008619014039732482,4.554589228457114e-8,0.00010814305499857072
13500.0,4.911388750927949e-7,0.00041856213453005824,2.0445496162130327e-5,0.001339503462065154,2.0453796165756243e-5,0.000948814823388804,3.927801448050976e-6,0.00011953533677847028,1.3613018064914856e-7,0.00041856213453005824,2.484096012421578e-7,0.001339503462065154,1.9088195413135612e-7,0.000948814823388804,5.2938611259560396e-8,0.00011953533677847028
13560.0,5.314663407869022e-7,0.00040256404045664325,1.545795931373532e-5,0.0013155788172752529,1.5277994252408397e-5,0.0009426520806969706,3.88555636399315e-6,0.00011874387157000661,1.43630366789773e-7,0.00040256404045664325,3.085493564269076e-7,0.0013155788172752529,1.8852990277262586e-7,0.0009426520806969706,4.468114212433244e-8,0.00011874387157000661
13620.0,6.327409552933737e-7,0.00036689951563847675,1.2787955436781483e-5,0.0012101115552593197,1.2544619947671246e-5,0.0008612570733927891,3.6431059463124684e-6,0.00011000253932971652,1.2023010310615765e-7,0.00036689951563847675,2.8587182739457385e-7,0.0012101115552593197,1.8432282858851678e-7,0.0008612570733927891,3.965148995752952e-8,0.00011000253932971652
13680.0,6.566904375643291e-7,0.00034748845718832736,1.0746340732934216e-5,0.001128041818857864,1.0423385071347477e-5,0.000792840588127837,3.4398904151012157e-6,0.00010402422425546146,1.0444656508492021e-7,0.00034748845718832736,2.5779975483124854e-7,0.001128041818857864,1.677504532892936e-7,0.000792840588127837,3.716331420460749e-8,0.00010402422425546146
13740.0,6.003711599417798e-7,0.00034882689195728163,8.140999002602613e-6,0.0010683132239621813,7.885827119497903e-6,0.0007508386773652346,3.1916976547420017e-6,9.99618113569069e-5,9.13592326621434e-8,0.00034882689195728163,2.4357582508718723e-7,0.0010683132239621813,1.6527708262891387e-7,0.0007508386773652346,3.565784407143265e-8,9.99618113569069e-5
13800.0,5.888721654427952e-7,0.00033954553551133397,1.0086001622290184e-5,0.001034817713571457,1.017489911890499e-5,0.0007258313656000826,3.1245320325040537e-6,9.648558044772441e-5,8.228633655934893e-8,0.00033954553551133397,2.2491122380686501e-7,0.001034817713571457,1.6024908884589204e-7,0.0007258313656000826,3.8069283983965176e-8,9.648558044772441e-5
13860.0,5.145051842240772e-7,0.00039241642217114383,1.635128754798016e-5,0.0012307883658811997,1.6354523071495764e-5,0.0008499321002457071,3.5967692762917825e-6,0.00011468385546601964,1.1084139956458126e-7,0.00039241642217114383,2.4250957818350796e-7,0.0012307883658811997,1.4694361056536295e-7,0.0008499321002457071,4.070692706604327e-8,0.00011468385546601964
13920.0,5.831507070497802e-7,0.00039543780519568866,1.3035610297606835e-5,0.0012231033284725691,1.2910531351465274e-5,0.0008439433518738792,3.6442103805869466e-6,0.00011548516562402657,1.224033471262912e-7,0.00039543780519568866,2.7881623201379446e-7,0.0012231033284725691,1.741113377282439e-7,0.0008439433518738792,3.774201270736454e-8,0.00011548516562402657
13980.0,6.575970740782087e-7,0.0003815967048782752,1.2156419661485653e-5,0.0011550756548016473,1.1864278421597897e-5,0.0008105658865582752,3.5865714568731744e-6,0.00011201596062282969,1.111591338256591e-7,0.0003815967048782752,2.7140673831449597e-7,0.0011550756548016473,1.7944775077044224e-7,0.0008105658865582752,3.6730793063953545e-8,0.00011201596062282969
14040.0,6.578019988833895e-7,0.00040166756625101263,1.0764075158179665e-5,0.0011136408901435062,1.0491081085832573e-5,0.000744212117802038,3.5101193540653128e-6,0.0001073415425695433,9.795171999145812e-8,0.00040166756625101263,2.4048113611314363e-7,0.0011136408901435062,1.5962841530147263e-7,0.000744212117802038,3.613892276301363e-8,0.0001073415425695433
14100.0,6.730616986818301e-7,0.00038722128264796974,8.502700180284303e-6,0.0010589195330717885,8.671029326055002e-6,0.0007009668088457675,3.1515963648940327e-6,0.00010797196192310936,7.176968845301209e-8,0.00038722128264796974,2.1082088338156812e-7,0.0010589195330717885,1.4498763793543397e-7,0.0007009668088457675,3.613644659570029e-8,0.00010797196192310936
14160.0,6.760725594897508e-7,0.00042963699381788417,1.3721265129103877e-5,0.0011698721336255375,1.3825184930722303e-5,0.0007810641994260765,3.54200442337316e-6,0.00012091496910462154,9.879216178243748e-8,0.00042963699381788417,1.9947520944938165e-7,0.0011698721336255375,1.2738419457773612e-7,0.0007810641994260765,4.0053054819426356e-8,0.00012091496910462154
14220.0,6.329557913841062e-7,0.0004604114647503583,1.5463997619449165e-5,0.0012326736634093274,1.5399812981079266e-5,0.0008106611427095537,3.7848345750050334e-6,0.00012811961343917595,1.3624606056052114e-7,0.0004604114647503583,2.3899861213028193e-7,0.0012326736634093274,1.3380291695773048e-7,0.0008106611427095537,4.0905593981427154e-8,0.00012811961343917595
14280.0,7.372046474265904e-7,0.0004680062036097972,1.2798167419752908e-5,0.0012204873025143418,1.2507538253624222e-5,0.0007750827238787495,3.7941662649361887e-6,0.00012714093654701936,1.3654555122659073e-7,0.0004680062036097972,2.736153822105707e-7,0.0012204873025143418,1.708619821588059e-7,0.0007750827238787495,3.987759743746296e-8,0.00012714093654701936
14340.0,8.183875511100901e-7,0.00047700570491602975,1.1102187994887564e-5,0.0012226913412522308,1.0780574223265151e-5,0.0007598914611495462,3.703388552137179e-6,0.00012845830613648367,1.1755872099700793e-7,0.00047700570491602975,2.4889869310593066e-7,0.0012226913412522308,1.6862671911287059e-7,0.0007598914611495462,3.853974769160499e-8,0.00012845830613648367
14400.0,8.107396559293592e-7,0.000442725796067934,8.525507906726433e-6,0.0011296062639779667,8.720654592471845e-6,0.0006996914177970212,3.2565495078459134e-6,0.00012076076081260346,8.14960176351441e-8,0.000442725796067934,2.1332107790353303e-7,0.0011296062639779667,1.6034385077752204e-7,0.0006996914177970212,3.8811004765483974e-8,0.00012076076081260346
14460.0,7.34455643569394e-7,0.00048825740337990643,1.465126651951844e-5,0.00120205173669726,1.4804993969919961e-5,0.0007260714516110643,3.770758519263858e-6,0.00012716949921205402,1.157241080729737e-7,0.00048825740337990643,1.8746112590578947e-7,0.00120205173669726,1.4676375403196145e-7,0.0007260714516110643,4.642211480113964e-8,0.00012716949921205402
14520.0,6.658413023540363e-7,0.0004998651619610275,1.615216225322352e-5,0.0011976180881979642,1.608717738070581e-5,0.0007190952155879689,3.896586686601762e-6,0.0001274349296918624,1.5133324802113024e-7,0.0004998651619610275,2.1705623964288247e-7,0.0011976180881979642,1.3710852206453314e-7,0.0007190952155879689,4.803132631278523e-8,0.0001274349296918624
14580.0,8.359166783577326e-7,0.00047712316321703633,1.1345709039793442e-5,0.0011225165749828103,1.104952494466908e-5,0.0006579466535744794,3.7756771135107706e-6,0.00012094994707902932,1.3851171853303823e-7,0.00047712316321703633,2.576387077064299e-7,0.0011225165749828103,1.7017853012186e-7,0.0006579466535744794,4.2827781108917404e-8,0.00012094994707902932
14640.0,8.863320925009648e-7,0.0004500585640579891,8.482672661601226e-6,0.0010613958701969823,8.184898655210029e-6,0.000626771121308505,3.479491704909023e-6,0.00011680235312968406,1.0168999049910908e-7,0.0004500585640579891,2.2447534149455892e-7,0.0010613958701969823,1.6681493121014566e-7,0.000626771121308505,3.977118128750605e-8,0.00011680235312968406
14700.0,8.337771020694748e-7,0.00042456078260672393,8.900517253071622e-6,0.001023415486450944,9.07296873891996e-6,0.0006053328489552504,3.379560656325145e-6,0.00011345987519894256,8.943278009498283e-8,0.00042456078260672393,2.0194327137735583e-7,0.001023415486450944,1.5229773355944196e-7,0.0006053328489552504,4.277503676109508e-8,0.00011345987519894256
14760.0,6.502530030225246e-7,0.0004753167150069932,1.6481772645065468e-5,0.0011090527601722092,1.655763620525005e-5,0.0006763343615415703,3.983754988398367e-6,0.00012304943946944572,1.307595637166505e-7,0.0004753167150069932,1.8928802015232166e-7,0.0011090527601722092,1.4605615371564953e-7,0.0006763343615415703,5.101134544997123e-8,0.00012304943946944572
14820.0,7.333075742213176e-7,0.0004582136849774268,1.142462742735137e-5,0.0010574158352521135,1.1239981924662457e-5,0.0006430652743243207,3.710776992249089e-6,0.00011987883836558514,1.289464206571929e-7,0.0004582136849774268,2.392748699589135e-7,0.0010574158352521135,1.533230079089709e-7,0.0006430652743243207,4.568054468274695e-8,0.00011987883836558514
14880.0,8.324126252805471e-7,0.00042731533616480205,7.814754899947459e-6,0.0009702318551919116,7.555352676765233e-6,0.0005849655828403349,3.40432503644741e-6,0.00011069141644653195,9.224437200399303e-8,0.00042731533616480205,2.0553143706744435e-7,0.0009702318551919116,1.5125111430445059e-7,0.0005849655828403349,4.166925831347768e-8,0.00011069141644653195
14940.0,8.26636526579133e-7,0.0003975819137974109,7.160866145680386e-6,0.000940625269490878,7.319923935259303e-6,0.0005709043613117881,3.2390494514493507e-6,0.00010876436728749201,7.354317246789547e-8,0.0003975819137974109,1.7688773017579408e-7,0.000940625269490878,1.3097371011154796e-7,0.0005709043613117881,4.127480453331918e-8,0.00010876436728749201
15000.0,6.773414757850859e-7,0.0004658648026407224,1.4781430133093971e-5,0.0010652968436558382,1.485336929515844e-5,0.0006546814336306239,3.9143719879096e-6,0.00012349102945252512,1.1406483753694636e-7,0.0004658648026407224,1.7240972550593524e-7,0.0010652968436558382,1.2145724818755948e-7,0.0006546814336306239,4.893349081678991e-8,0.00012349102945252512
15060.0,7.193122981485041e-7,0.0004564139111955937,1.169675304544655e-5,0.00103153905893834,1.1527411324739927e-5,0.0006248456869633473,3.760014361072627e-6,0.00012094876689674992,1.1753585514721865e-7,0.0004564139111955937,2.2129563579692385e-7,0.00103153905893834,1.4125757650223898e-7,0.0006248456869633473,4.620808630070958e-8,0.00012094876689674992
15120.0,7.859426655393585e-7,0.00041728450679673584,7.387137595862825e-6,0.000910863686419668,7.158008634552659e-6,0.0005601884171402341,3.4490968640197416e-6,0.00010931139005223237,8.535938675762027e-8,0.00041728450679673584,1.9694944857170085e-7,0.000910863686419668,1.423943584553886e-7,0.0005601884171402341,4.46445639616749e-8,0.00010931139005223237
15180.0,7.567859091371122e-7,0.00038018438024493183,6.363363188477332e-6,0.0008445395933407081,6.482825835251768e-6,0.0005307644566292005,3.2243030560393945e-6,0.0001035101501860337,7.431838251936389e-8,0.00038018438024493183,1.7077913930972427e-7,0.0008445395933407081,1.223350462916108e-7,0.0005307644566292005,4.237730693440921e-8,0.0001035101501860337
15240.0,6.599263107203845e-7,0.0004374383436308842,1.2554999206639672e-5,0.0009486712176549905,1.2590722028363269e-5,0.0005815092661168569,3.7804844401806306e-6,0.00011482511827254256,1.1628832274037648e-7,0.0004374383436308842,1.8561800027339432e-7,0.0009486712176549905,1.1205526022848168e-7,0.0005815092661168569,4.602656515695742e-8,0.00011482511827254256
15300.0,7.480666316947464e-7,0.00043086821951994475,9.212601763605779e-6,0.0009099198656567688,9.042556096039806e-6,0.0005569970924111057,3.6465770925684085e-6,0.00011165055806860984,1.1866975666381126e-7,0.00043086821951994475,2.421947040637548e-7,0.0009099198656567688,1.6649881849816757e-7,0.0005569970924111057,4.801190865519234e-8,0.00011165055806860984
15360.0,7.9701233076383e-7,0.00040103740764541377,6.60063213692462e-6,0.0008169385150619689,6.359864380764016e-6,0.000499667024702278,3.394850968311661e-6,0.00010326416164615498,8.754456291159317e-8,0.00040103740764541377,1.9622169844311047e-7,0.0008169385150619689,1.4565945510960803e-7,0.000499667024702278,4.6674778337583805e-8,0.00010326416164615498
15420.0,7.292303686417423e-7,0.00038690723557936084,6.79668454827766e-6,0.0007892236218251823,6.86299073226593e-6,0.00048359095698375385,3.2818675257257723e-6,0.0001009586162634488,8.58944416040517e-8,0.00038690723557936084,1.809937562569287e-7,0.0007892236218251823,1.2688700139251392e-7,0.00048359095698375385,4.415286816964337e-8,0.0001009586162634488
15480.0,6.942678463371608e-7,0.00043429510700133684,1.1163840311310672e-5,0.0008642846403386652,1.1127848806793536e-5,0.000521940961008257,3.6721295427783413e-6,0.00010908235464491394,1.2263235326261628e-7,0.00043429510700133684,2.1288707917966028e-7,0.0008642846403386652,1.4017558053303753e-7,0.000521940961008257,4.682282964390345e-8,0.00010908235464491394
15540.0,7.760543556154643e-7,0.00041705444197732007,8.060428356922559e-6,0.0008119451219818671,7.84280672429835e-6,0.0004883001350290607,3.5096494453386674e-6,0.00010457122800301133,1.0876550453296548e-7,0.00041705444197732007,2.2029619316514235e-7,0.0008119451219818671,1.5961585845403124e-7,0.0004883001350290607,4.836606367393615e-8,0.00010457122800301133
15600.0,7.902975900185748e-7,0.0003799458668788722,5.629769557666817e-6,0.0007282431399159917,5.4365966631105675e-6,0.00043559369875215495,3.2532827117948937e-6,9.668620408082367e-5,7.231976445314528e-8,0.0003799458668788722,1.6319671187830878e-7,0.0007282431399159917,1.3053302327590158e-7,0.00043559369875215495,4.403763444724046e-8,9.668620408082367e-5
15660.0,6.774425829740651e-7,0.0004313901819795741,1.0060289748778307e-5,0.0008086036473203918,1.010620848912569e-5,0.00047059150845145284,3.5940027577812096e-6,0.0001065419688618641,1.0650610874306006e-7,0.0004313901819795741,1.7539581042282947e-7,0.0008086036473203918,1.1662170639127659e-7,0.00047059150845145284,4.570186278338912e-8,0.0001065419688618641
15720.0,7.950899992290571e-7,0.00044393245226815394,8.833266212884932e-6,0.0008059091695896068,8.666690430243727e-6,0.0004653512037357613,3.586451108537454e-6,0.00010796135084489146,1.1299724444024336e-7,0.00044393245226815394,2.1268704060128856e-7,0.0008059091695896068,1.5354496943297083e-7,0.0004653512037357613,4.702127101339418e-8,0.00010796135084489146
15780.0,8.739546854442695e-7,0.00039842950039971586,6.090933543228153e-6,0.0007060082402126509,5.927780732324773e-6,0.00042394915330710623,3.3527927929053626e-6,9.852544218152619e-5,7.41117442165288e-8,0.00039842950039971586,1.531376273702851e-7,0.0007060082402126509,1.2918724551499152e-7,0.00042394915330710623,4.298532157307156e-8,9.852544218152619e-5
15840.0,7.366340184799529e-7,0.000433626885475329,9.969900519467228e-6,0.000754273688579368,1.0033718581733274e-5,0.0004361672414433589,3.6448112600355136e-6,0.00010482718801847955,1.002815749187132e-7,0.000433626885475329,1.5682027463354167e-7,0.000754273688579368,1.0378095723040664e-7,0.0004361672414433589,4.604602530743733e-8,0.00010482718801847955
15900.0,8.238329479171442e-7,0.0004512584981326737,9.44100000064863e-6,0.000757809762855598,9.2783578211348e-6,0.0004294003844594357,3.5837566662339717e-6,0.00010706777053769694,1.0873470757121194e-7,0.0004512584981326737,1.9197877240212936e-7,0.000757809762855598,1.376828012563766e-7,0.0004294003844594357,4.756634128044266e-8,0.00010706777053769694
15960.0,9.267452423907069e-7,0.0003999471977209853,6.353115339524081e-6,0.0006515011029206527,6.211920182389367e-6,0.00039210668051846366,3.3864760528583735e-6,9.650670617529063e-5,7.061202510207359e-8,0.0003999471977209853,1.5013734864681544e-7,0.0006515011029206527,1.30949078077469e-7,0.00039210668051846366,4.2405543968015814e-8,9.650670617529063e-5
16020.0,7.567796266538302e-7,0.00043361289594557705,1.0343327459940371e-5,0.0006992317776986049,1.037380127233184e-5,0.00040749486141665556,3.6689485637206165e-6,0.0001024200756451307,9.586540414505945e-8,0.00043361289594557705,1.423182481650369e-7,0.0006992317776986049,1.0133706407514439e-7,0.00040749486141665556,4.6067597782429844e-8,0.0001024200756451307
16080.0,9.284750239002903e-7,0.000436074477941611,1.0292560150633555e-5,0.0006775117855189272,1.0035868248930795e-5,0.0003866713461883262,3.624904152299324e-6,0.00010200295528806606,8.677849510538369e-8,0.000436074477941611,1.3478172655964812e-7,0.0006775117855189272,1.3281794440485483e-7,0.0003866713461883262,4.856546584536808e-8,0.00010200295528806606
16140.0,9.637829214105062e-7,0.0003993361877309791,7.2866540885372115e-6,0.0006066418786327273,7.082441023616405e-6,0.0003768459327151025,3.4034959307176075e-6,9.493758143977014e-5,6.531597264925261e-8,0.0003993361877309791,1.1205291288361559e-7,0.0006066418786327273,9.158985762502333e-8,0.0003768459327151025,3.974010828719196e-8,9.493758143977014e-5
16200.0,8.253584078913188e-7,0.0004423832973115732,1.0852882549437083e-5,0.0006512195902031081,1.0743539282173502e-5,0.0003769088314596551,3.707295016439544e-6,0.00010212551469507091,9.084963653951284e-8,0.0004423832973115732,1.1539651623997648e-7,0.0006512195902031081,1.2332317842367353e-7,0.0003769088314596551,4.782294863782808e-8,0.00010212551469507091
16260.0,1.0146780682708973e-6,0.00040942451777581455,7.089915005296608e-6,0.0005759590998646811,6.969160024132246e-6,0.00033792684111826835,3.4153392092846983e-6,9.500745666351297e-5,6.029913779234746e-8,0.00040942451777581455,1.0933608269853207e-7,0.0005759590998646811,9.95470286541199e-8,0.00033792684111826835,4.1482238809483127e-8,9.500745666351297e-5
16320.0,8.236665545877147e-7,0.0004376325779036655,1.294296987604242e-5,0.0006071811987352366,1.2918290661179118e-5,0.0003563180239613994,3.931386771509631e-6,0.00010013981811528573,8.108088672110392e-8,0.0004376325779036655,1.2124562166411176e-7,0.0006071811987352366,1.346016544398614e-7,0.0003563180239613994,5.0885120687367376e-8,0.00010013981811528573
16380.0,1.0644110558694657e-6,0.0004195143802672354,1.2130931248728141e-5,0.0005608825850821528,1.1699602079517204e-5,0.0003242704722004656,3.7880790099434674e-6,9.615631404423738e-5,5.872096279184397e-8,0.0004195143802672354,1.68379116972804e-7,0.0005608825850821528,1.7122087086035884e-7,0.0003242704722004656,5.4819812225815156e-8,9.615631404423738e-5
16440.0,9.171582093738018e-7,0.0004306518245642628,1.2786732779757872e-5,0.0005657318778149757,1.27810477602728e-5,0.00033305873799179203,3.918840998381841e-6,9.805790049314083e-5,6.793075463469543e-8,0.0004306518245642628,1.258979721173066e-7,0.0005657318778149757,1.3771836701747355e-7,0.00033305873799179203,5.210596149860537e-8,9.805790049314083e-5
16500.0,1.038917451776959e-6,0.0004222550640522277,1.4337480262984416e-5,0.0005325956513512965,1.3965517383195388e-5,0.0003121763681825858,4.023834339293468e-6,9.541012659799303e-5,8.33730279858801e-8,0.0004222550640522277,3.11434968959347e-7,0.0005325956513512965,2.9110409939492445e-7,0.0003121763681825858,7.204498306152025e-8,9.541012659799303e-5
16560.0,9.130616412318283e-7,0.00043161978331638913,1.8242736253665794e-5,0.000544290968771437,1.8074687242796356e-5,0.00032962831804833593,4.503740614105185e-6,9.794011934538622e-5,1.2155227529171e-7,0.00043161978331638913,1.7385323880609998e-7,0.000544290968771437,1.8496706228735217e-7,0.00032962831804833593,5.7986926144460455e-8,9.794011934538622e-5
16620.0,1.0998185012803325e-6,0.0004099225968576728,1.6205856142906296e-5,0.0004916344567699641,1.5784948627622598e-5,0.0003017254673496939,4.244401950888095e-6,9.294275125442295e-5,8.697732967718775e-8,0.0004099225968576728,3.824124203918328e-7,0.0004916344567699641,3.542330118092586e-7,0.0003017254673496939,8.138519436734579e-8,9.294275125442295e-5
16680.0,1.091839255745462e-6,0.0004275209212236818,1.985309125739712e-5,0.0005153673039654586,1.9844207961049282e-5,0.00031611383177105505,4.733385890099004e-6,9.639825203881525e-5,1.4895836855033233e-7,0.0004275209212236818,2.5007883494813044e-7,0.0005153673039654586,2.2920549768775734e-7,0.00031611383177105505,6.305909698274892e-8,9.639825203881525e-5
16740.0,1.2705872408601717e-6,0.0004084891515359825,1.1204371063607387e-5,0.0004544973920226599,1.0861486109728866e-5,0.00028067003850918543,3.809494053258268e-6,8.990349430517283e-5,6.166172095562027e-8,0.0004084891515359825,1.3713156417191208e-7,0.0004544973920226599,1.1936194632931995e-7,0.00028067003850918543,6.040070708686569e-8,8.990349430517283e-5
16800.0,1.119814343084923e-6,0.00043627440750388985,2.1875757565026562e-5,0.00048510528795524504,2.1481932067005892e-5,0.000293828014759293,5.015098502596918e-6,9.482909397526372e-5,4.9202679310821064e-8,0.00043627440750388985,2.958523170156968e-7,0.00048510528795524504,3.077576921932043e-7,0.000293828014759293,7.698142730499958e-8,9.482909397526372e-5
16860.0,1.4148791385760566e-6,0.00044566192561269893,1.3731501385028718e-5,0.00047216422557712877,1.3214611943189387e-5,0.00027647801923842707,4.004136832803252e-6,9.447436734217129e-5,9.75814174728714e-8,0.00044566192561269893,3.4671738170025315e-7,0.00047216422557712877,2.8293201895704074e-7,0.00027647801923842707,8.713153972196014e-8,9.447436734217129e-5
16920.0,1.4192207028139214e-6,0.00045080521218427805,1.702240832140543e-5,0.00045813119904808094,1.628110334968995e-5,0.00027253978599330324,4.385284288509316e-6,9.380013192669891e-5,7.720857934723895e-8,0.00045080521218427805,4.5064917252326153e-7,0.00045813119904808094,4.0323078672136866e-7,0.00027253978599330324,1.0064352233790153e-7,9.380013192669891e-5
16980.0,1.1549303062761719e-6,0.00047395627941510676,2.0223073587362735e-5,0.00047067950656918227,1.9563297740228315e-5,0.0002770166423771643,4.772707234392559e-6,9.660269331877137e-5,5.1588888438061396e-8,0.00047395627941510676,3.9474825039594705e-7,0.00047067950656918227,3.651696510527593e-7,0.0002770166423771643,9.51043422811939e-8,9.660269331877137e-5
17040.0,1.4382138158814094e-6,0.00044577623107850187,1.1271501406713171e-5,0.0004243816619742021,1.0850821475071892e-5,0.00027297321822520963,3.8091674128510257e-6,9.204643819139593e-5,4.0458452052516336e-8,0.00044577623107850187,2.0129296071434152e-7,0.0004243816619742021,1.889553599832888e-7,0.00027297321822520963,7.060984295774103e-8,9.204643819139593e-5
17100.0,1.444658888617919e-6,0.0004893670993944706,1.914228667034748e-5,0.00045120540236786346,1.8456427650388084e-5,0.0002724040077464151,4.789166096447145e-6,9.652240184717218e-5,4.485275184936243e-8,0.0004893670993944706,3.9485777120984483e-7,0.00045120540236786346,3.843614724307196e-7,0.0002724040077464151,9.784002815513685e-8,9.652240184717218e-5
17160.0,1.4504587905529043e-6,0.0005025510534258536,1.57554119708743e-5,0.0004524703514248979,1.5084258806639753e-5,0.0002722435565257306,4.299908030501195e-6,9.80522105195508e-5,3.8810403856600893e-8,0.0005025510534258536,3.0944079359997293e-7,0.0004524703514248979,2.9197389414663133e-7,0.0002722435565257306,8.506854200595442e-8,9.80522105195508e-5
17220.0,1.731002316761488e-6,0.0004767632199707246,1.4428665342420855e-5,0.00040153519447921947,1.3179497569168339e-5,0.0002635243266418491,4.09312594467887e-6,9.308829753051313e-5,4.657813954713864e-8,0.0004767632199707246,3.2213985852365643e-7,0.00040153519447921947,3.1270073691804714e-7,0.0002635243266418491,8.806316034018538e-8,9.308829753051313e-5
17280.0,1.6100753884120651e-6,0.0005161733498903117,1.967113447909688e-5,0.00043468464708017434,1.8566565131455323e-5,0.0002620037324281979,4.871563266590848e-6,9.862703912660964e-5,4.9067324646132385e-8,0.0005161733498903117,4.4808575875810587e-7,0.00043468464708017434,4.3560133718215236e-7,0.0002620037324281979,1.0399387750726855e-7,9.862703912660964e-5
17340.0,1.7440809917344501e-6,0.0005054208937917571,1.5666487569840366e-5,0.000420153681502566,1.4782000829220305e-5,0.0002627996443808953,4.409136719121557e-6,9.798313472423178e-5,4.600841473679549e-8,0.0005054208937917571,3.265262848626403e-7,0.000420153681502566,2.995810059898014e-7,0.0002627996443808953,8.606803969143917e-8,9.798313472423178e-5
17400.0,2.009601712846692e-6,0.0004907338595250077,1.682153133374555e-5,0.0003895824549157718,1.5256073670812417e-5,0.0002558623566776645,4.50640225785319e-6,9.511054318794161e-5,6.101963601425853e-8,0.0004907338595250077,3.746271630383964e-7,0.0003895824549157718,3.6332339512412234e-7,0.0002558623566776645,9.472827425672215e-8,9.511054318794161e-5
17460.0,1.9688738756409122e-6,0.0005239213161341779,1.9425273986078953e-5,0.0004179037898164738,1.7867033146127733e-5,0.00024850446600685916,4.930680647703061e-6,9.978547092249126e-5,6.887733088106874e-8,0.0005239213161341779,4.6857062632726146e-7,0.0004179037898164738,4.5098516890189547e-7,0.00024850446600685916,1.071283784751718e-7,9.978547092249126e-5
17520.0,1.9805482549058474e-6,0.0005236952808418663,1.7400988912751637e-5,0.00040604316821735316,1.6077213652309063e-5,0.00023878030846429842,4.708510761927276e-6,9.90321120690243e-5,6.698671193714767e-8,0.0005236952808418663,4.255967620162819e-7,0.00040604316821735316,3.8923000317192324e-7,0.00023878030846429842,9.882894914189146e-8,9.90321120690243e-5
17580.0,2.3649096617295586e-6,0.0004852528039584038,1.2878491654815113e-5,0.00036402058701799373,1.0890898434396678e-5,0.0002368073000091094,4.05688957087879e-6,9.341631793894988e-5,8.202931274593175e-8,0.0004852528039584038,2.9793770644149567e-7,0.00036402058701799373,2.573401968815022e-7,0.0002368073000091094,8.230689146821228e-8,9.341631793894988e-5
17640.0,2.3690266111387463e-6,0.0005192586122721882,1.638399637156237e-5,0.0003907603703595312,1.4363179135703014e-5,0.0002481760374862496,4.518952257430796e-6,9.627978904501265e-5,9.503706497584606e-8,0.0005192586122721882,5.50051514503535e-7,0.0003907603703595312,5.289362495602421e-7,0.0002481760374862496,1.1442457098199749e-7,9.627978904501265e-5
17700.0,2.184445577052748e-6,0.0005175830660754319,1.8923044871303797e-5,0.0003995797196949327,1.713427899097974e-5,0.0002475091899182934,4.925383805794951e-6,9.668393973961647e-5,9.652548184100834e-8,0.0005175830660754319,6.113229936811805e-7,0.0003995797196949327,5.765991131428366e-7,0.0002475091899182934,1.1659084504021652e-7,9.668393973961647e-5
17760.0,2.4561289551885328e-6,0.0004885241604206776,1.5935930796970013e-5,0.00038416606269024326,1.4443434210945808e-5,0.0002496077479909923,4.563910430717624e-6,9.419665062566569e-5,9.053361697856125e-8,0.0004885241604206776,4.592613134883451e-7,0.00038416606269024326,4.0084035993317494e-7,0.0002496077479909923,9.419602569708362e-8,9.419665062566569e-5
17820.0,2.756540320271118e-6,0.00045952936553949963,1.3453106320907625e-5,0.00035506648580197077,1.1118033631029555e-5,0.00025209790162409056,4.167436407799143e-6,8.99937069523714e-5,1.0770637977547978e-7,0.00045952936553949963,4.17073711234337e-7,0.00035506648580197077,3.4280970112993444e-7,0.00025209790162409056,8.792056329463794e-8,8.99937069523714e-5
17880.0,2.9275121446792124e-6,0.0004808465639196594,1.723729552641065e-5,0.00036805990490741154,1.4714760444275148e-5,0.0002598390381564206,4.67807066724374e-6,9.168573030043997e-5,1.2216367553682753e-7,0.0004808465639196594,5.871228485567955e-7,0.00036805990490741154,5.596454792459862e-7,0.0002598390381564206,1.144272894237237e-7,9.168573030043997e-5
